v1_0,v1_1,v1_2,v1_3,v1_4,v2_0,v2_1,v2_2,v2_3,v2_4,v3_0,v3_1,v3_2,v3_3,v3_4,v3_5,v3_6,v3_7,v3_8,v3_9,v3_10,v3_11,v3_12,v3_13,v3_14,v3_15,v3_16,v3_17,v3_18,v3_19,v3_20,v3_21,v3_22,v3_23,v3_24,v3_25,v3_26,v3_27,v3_28,v3_29,a1,a2,label,weight
-2.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,-1.0,-6.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.5,0.12806248474865697
2.0,0.0,-1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,-1.0,0.0,-6.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2.0,2.0,0.5,0.1296148139681572
-2.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,-6.0,0.0,0.0,0.0,0.0,-3.0,-2.0,0.5,0.13114877048604
1.0,0.0,-1.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,1.0,0.5,0.132664991614216
-1.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-4.0,0.0,-6.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.5,0.1341640786499874
1.0,0.0,-1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.13564659966250536
-1.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,-1.0,0.0,0.0,0.0,-1.0,-6.0,0.0,0.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,-1.0,0.5,0.13711309200802088
1.0,0.0,-1.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,-4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.13856406460551018
-1.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,-1.0,0.0,0.0,0.0,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,-1.0,0.5,0.13999999999999999
1.0,0.0,-1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,-4.0,0.0,0.0,0.0,6.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.14142135623730953
-1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-6.0,0.0,3.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,-1.0,0.5,0.142828568570857
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.14002800840280097
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.19802950859533486
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.24253562503633297
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.28005601680560194
0.0,0.0,0.0,0.0,0.0,28.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,0.0,-4.0,1.0,0.0,1.0,0.3131121455425747
0.0,-1.0,0.0,0.0,0.0,29.0,0.0,7.0,5.0,8.0,6.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-2.0,0.0,0.0,0.3429971702850177
-1.0,1.0,0.0,0.0,0.0,24.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-6.0,-5.0,-3.0,0.0,-4.0,-1.0,0.0,1.0,0.3704792868174742
1.0,-1.0,0.0,0.0,0.0,29.0,0.0,7.0,5.0,8.0,6.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,-1.0,-1.0,0.0,-4.0,-2.0,0.0,-5.0,-6.0,1.0,0.0,0.0,0.3960590171906697
-1.0,1.0,0.0,0.0,0.0,24.0,6.0,5.0,5.0,8.0,4.0,2.0,0.0,5.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-5.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,-4.0,-1.0,0.0,1.0,0.42008402520840293
1.0,-1.0,0.0,0.0,0.0,29.0,0.0,7.0,5.0,7.0,6.0,0.0,3.0,0.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,-1.0,0.0,-4.0,-2.0,0.0,-5.0,-6.0,0.0,0.0,0.0,0.44280744277004763
-1.0,1.0,0.0,0.0,0.0,23.0,6.0,5.0,5.0,8.0,4.0,2.0,0.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-5.0,-1.0,0.0,-1.0,-6.0,0.0,-3.0,0.0,-4.0,-1.0,0.0,1.0,0.464420364012824
1.0,-1.0,0.0,0.0,0.0,28.0,0.0,7.0,5.0,7.0,6.0,0.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,-1.0,-5.0,-4.0,-2.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.48507125007266594
-1.0,1.0,0.0,0.0,0.0,23.0,6.0,5.0,5.0,8.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-3.0,0.0,-5.0,-1.0,0.0,-1.0,-6.0,0.0,0.0,0.0,-4.0,-1.0,0.0,1.0,0.5048781642974013
0.0,-1.0,0.0,0.0,0.0,22.0,0.0,3.0,5.0,7.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,-1.0,-5.0,-4.0,-2.0,0.0,0.0,-6.0,-1.0,1.0,0.0,0.5239368319955838
-1.0,1.0,0.0,0.0,0.0,20.0,6.0,5.0,5.0,8.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-3.0,0.0,-5.0,0.0,0.0,-1.0,-6.0,0.0,0.0,0.0,-4.0,-2.0,-1.0,1.0,0.5423261445466404
0.0,-1.0,0.0,0.0,0.0,15.0,0.0,3.0,5.0,7.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,-4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,-1.0,-5.0,0.0,-2.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.5601120336112039
0.0,1.0,0.0,0.0,0.0,17.0,5.0,4.0,3.0,7.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,-1.0,0.0,-3.0,0.0,-5.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,-4.0,-1.0,0.0,1.0,0.5773502691896257
0.0,-1.0,0.0,0.0,0.0,15.0,0.0,3.0,5.0,7.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,-4.0,1.0,1.0,0.0,3.0,0.0,0.0,-3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-5.0,0.0,-2.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.5940885257860046
0.0,1.0,-1.0,0.0,0.0,17.0,5.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,-1.0,0.0,-3.0,0.0,-5.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,-4.0,-2.0,0.0,1.0,0.6103679378930738
-1.0,-1.0,1.0,0.0,0.0,9.0,0.0,3.0,5.0,7.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,-4.0,0.0,1.0,0.0,3.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-5.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.6262242910851494
1.0,1.0,-1.0,0.0,0.0,17.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,-3.0,1.0,4.0,0.0,-1.0,0.0,0.0,0.0,-5.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.6416889479197478
-1.0,-1.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,7.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,0.6567895774291853
1.0,1.0,0.0,0.0,0.0,17.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,-5.0,2.0,1.0,1.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,-4.0,1.0,0.0,1.0,0.6715507368448513
-1.0,-1.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,1.0,0.0,0.0,0.0,5.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,0.6859943405700354
1.0,1.0,0.0,-1.0,0.0,17.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,-4.0,1.0,0.0,1.0,0.7001400420140049
-1.0,-1.0,0.0,1.0,0.0,9.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,0.7140055472954167
1.0,1.0,0.0,-1.0,0.0,17.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,-5.0,-1.0,0.0,0.0,-6.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,1.0,0.7276068751089989
-1.0,-1.0,0.0,1.0,-1.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,0.7409585736349484
1.0,0.0,0.0,-1.0,1.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,1.0,0.7540739028638984
-2.0,0.0,0.0,1.0,-1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-5.0,0.0,0.0,0.0,0.0,-6.0,-3.0,-1.0,0.0,0.7669649888473704
2.0,0.0,0.0,-1.0,1.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,1.0,1.0,0.7796429549831781
-2.0,0.0,0.0,1.0,-1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-6.0,-3.0,-1.0,0.0,0.7921180343813394
1.0,0.0,0.0,-1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-1.0,1.0,0.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,1.0,1.0,0.8043996665398437
-1.0,0.0,0.0,1.0,-1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,-1.0,0.0,0.816496580927726
1.0,0.0,0.0,-1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,1.0,1.0,0.828416869579514
-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.0,-2.0,0.0,0.8401680504168059
1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.851757122704842
-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-2.0,-1.0,0.0,0.8631906158060839
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8744746321952062
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856148855400953
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8966167345234256
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074852129730301
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9182250567818114
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928840728025648
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9393364366277243
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497161598676341
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9599836599916586
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701425001453319
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9801960588196069
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901475429766743
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.11547005383792516
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.16329931618554522
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.2
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.23094010767585033
0.0,0.0,0.0,0.0,0.0,28.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.2581988897471611
-1.0,0.0,0.0,0.0,0.0,22.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,-2.0,0.0,0.0,0.282842712474619
0.0,0.0,0.0,0.0,0.0,25.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,-1.0,0.0,1.0,0.30550504633038933
0.0,0.0,0.0,0.0,0.0,22.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,0.0,0.0,0.0,0.32659863237109044
0.0,0.0,0.0,0.0,0.0,24.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,-1.0,0.0,1.0,0.34641016151377546
0.0,0.0,0.0,0.0,0.0,21.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-4.0,-2.0,-3.0,-5.0,-6.0,0.0,0.0,0.0,0.3651483716701107
0.0,0.0,0.0,0.0,0.0,23.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,-1.0,0.0,1.0,0.38297084310253526
